age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
35,2,0,1,0,1,0,0,1,4,131,4,999,0,0,1.4,94.465,-41.8,4.947,5228.1,0
42,3,0,3,0,1,1,0,1,4,102,1,999,0,0,1.4,94.465,-41.8,4.947,5228.1,0
58,3,0,0,1,0,0,0,1,4,326,1,999,0,0,1.4,94.465,-41.8,4.947,5228.1,0
30,10,0,3,0,0,0,0,1,4,153,2,999,0,0,1.4,94.465,-41.8,4.947,5228.1,0
42,3,0,2,1,1,0,0,1,4,151,2,999,0,0,1.4,94.465,-41.8,4.947,5228.1,0
40,3,0,3,1,1,0,0,1,4,349,5,999,0,0,1.4,94.465,-41.8,4.947,5228.1,0
54,2,0,6,0,1,0,0,1,4,291,2,999,0,0,1.4,94.465,-41.8,4.947,5228.1,0
47,3,0,3,0,1,0,0,1,4,185,3,999,0,0,1.4,94.465,-41.8,4.947,5228.1,0
30,3,1,2,1,1,0,0,1,4,169,2,999,0,0,1.4,94.465,-41.8,4.947,5228.1,0
35,3,0,2,0,0,0,0,1,4,281,3,999,0,0,1.4,94.465,-41.8,4.947,5228.1,0
49,0,2,0,0,0,0,0,1,4,114,4,999,0,0,1.4,94.465,-41.8,4.947,5228.1,0
49,0,0,0,0,0,1,0,1,4,183,2,999,0,0,1.4,94.465,-41.8,4.947,5228.1,0
45,4,1,4,1,1,0,0,1,4,293,3,999,0,0,1.4,94.465,-41.8,4.947,5228.1,0
36,2,0,1,0,1,1,0,1,4,111,4,999,0,0,1.4,94.465,-41.8,4.947,5228.1,0
29,1,2,1,0,1,0,0,1,4,56,2,999,0,0,1.4,94.465,-41.8,4.947,5228.1,0
30,10,2,6,0,0,0,0,1,4,101,5,999,0,0,1.4,94.465,-41.8,4.947,5228.1,0
44,3,1,2,0,0,0,0,1,4,247,3,999,0,0,1.4,94.465,-41.8,4.947,5228.1,0
28,4,1,6,0,0,0,0,1,0,125,2,999,0,0,1.4,94.465,-41.8,4.947,5228.1,0
40,3,0,0,0,1,1,0,1,0,322,3,999,0,0,1.4,94.465,-41.8,4.947,5228.1,0
39,4,1,4,0,1,0,0,1,0,182,4,999,0,0,1.4,94.465,-41.8,4.947,5228.1,0
49,3,0,0,0,1,0,0,1,0,117,3,999,0,0,1.4,94.465,-41.8,4.947,5228.1,0
31,3,0,3,0,1,0,0,1,0,198,2,999,0,0,1.4,94.465,-41.8,4.947,5228.1,0
37,3,0,3,0,0,0,0,1,0,123,2,999,0,0,1.4,94.465,-41.8,4.947,5228.1,0
52,8,0,4,0,0,0,0,1,0,45,2,999,0,0,1.4,94.465,-41.8,4.947,5228.1,0
23,1,1,1,0,0,0,0,1,0,85,5,999,0,0,1.4,94.465,-41.8,4.947,5228.1,0
40,10,2,6,0,0,0,0,1,0,146,3,999,0,0,1.4,94.465,-41.8,4.947,5228.1,0
40,3,0,2,1,0,0,0,1,0,93,3,999,0,0,1.4,94.465,-41.8,4.947,5228.1,0
28,2,1,6,0,0,0,0,1,0,103,3,999,0,0,1.4,94.465,-41.8,4.947,5228.1,0
55,3,0,0,1,2,2,0,1,0,54,3,999,0,0,1.4,94.465,-41.8,4.947,5228.1,0
35,2,0,6,0,0,0,0,1,0,27,3,999,0,0,1.4,94.465,-41.8,4.947,5228.1,0
38,2,0,1,0,0,0,0,1,0,117,2,999,0,0,1.4,94.465,-41.8,4.947,5228.1,0
42,2,0,6,0,0,0,0,1,0,124,2,999,0,0,1.4,94.465,-41.8,4.947,5228.1,0
44,3,0,0,1,1,1,0,1,0,165,4,999,0,0,1.4,94.465,-41.8,4.947,5228.1,0
33,8,0,4,0,1,0,0,1,0,141,4,999,0,0,1.4,94.465,-41.8,4.947,5228.1,0
28,6,0,6,0,0,0,0,1,0,138,4,999,0,0,1.4,94.465,-41.8,4.947,5228.1,0
41,3,0,2,1,0,0,0,1,0,385,1,999,0,0,1.4,94.465,-41.8,4.947,5228.1,0
23,2,0,4,0,0,1,0,1,0,266,3,999,0,0,1.4,94.465,-41.8,4.947,5228.1,0
58,5,0,0,1,1,0,0,1,0,50,1,999,0,0,1.4,94.465,-41.8,4.947,5228.1,0
39,7,0,0,0,0,0,0,1,0,203,1,999,0,0,1.4,94.465,-41.8,4.947,5228.1,0
32,8,2,4,0,1,0,0,1,0,118,1,999,0,0,1.4,94.465,-41.8,4.947,5228.1,0
41,3,1,5,1,0,0,0,1,0,780,3,999,0,0,1.4,94.465,-41.8,4.947,5228.1,0
39,2,1,1,0,1,1,0,1,0,98,1,999,0,0,1.4,94.465,-41.8,4.947,5228.1,0
39,2,1,1,0,0,0,0,1,0,202,1,999,0,0,1.4,94.465,-41.8,4.947,5228.1,0
39,2,1,1,0,0,1,0,1,0,158,1,999,0,0,1.4,94.465,-41.8,4.947,5228.1,0
27,4,1,6,0,1,0,0,1,0,224,2,999,0,0,1.4,94.465,-41.8,4.947,5228.1,0
28,8,1,6,0,1,0,0,1,0,73,2,999,0,0,1.4,94.465,-41.8,4.947,5228.1,0
54,4,2,3,0,1,0,0,1,0,111,2,999,0,0,1.4,94.465,-41.8,4.947,5228.1,0
29,2,1,1,0,2,2,0,1,0,444,3,999,0,0,1.4,94.465,-41.8,4.947,5228.1,0
29,3,0,2,0,0,0,0,1,0,69,3,999,0,0,1.4,94.465,-41.8,4.947,5228.1,0
37,8,1,6,1,0,1,0,1,0,88,4,999,0,0,1.4,94.465,-41.8,4.947,5228.1,0
38,4,1,6,0,1,0,0,1,0,104,2,999,0,0,1.4,94.465,-41.8,4.947,5228.1,0
44,4,0,6,0,0,0,0,1,0,252,4,999,0,0,1.4,94.465,-41.8,4.947,5228.1,0
53,4,0,3,0,0,0,0,1,0,1049,6,999,0,0,1.4,94.465,-41.8,4.947,5228.1,1
39,3,0,2,1,1,0,0,1,0,132,4,999,0,0,1.4,94.465,-41.8,4.947,5228.1,0
31,0,0,0,0,0,0,0,1,0,260,3,999,0,0,1.4,94.465,-41.8,4.947,5228.1,0
41,3,0,0,0,1,1,0,1,0,450,2,999,0,0,1.4,94.465,-41.8,4.947,5228.1,0
41,10,0,6,0,1,1,0,2,1,381,4,999,0,0,1.4,93.91799999999999,-42.7,4.955,5228.1,0
49,3,0,3,1,1,0,0,2,1,158,2,999,0,0,1.4,93.91799999999999,-42.7,4.955,5228.1,0
25,1,0,1,0,1,0,0,2,1,479,9,999,0,0,1.4,93.91799999999999,-42.7,4.955,5228.1,1
41,3,0,0,0,1,0,0,2,1,281,3,999,0,0,1.4,93.91799999999999,-42.7,4.955,5228.1,0
53,6,0,6,0,0,1,0,2,1,128,3,999,0,0,1.4,93.91799999999999,-42.7,4.955,5228.1,0
41,3,0,0,1,1,0,0,2,1,471,3,999,0,0,1.4,93.91799999999999,-42.7,4.955,5228.1,0
56,5,0,0,0,1,0,0,2,1,58,1,999,0,0,1.4,93.91799999999999,-42.7,4.955,5228.1,0
41,1,1,1,0,1,0,0,2,1,108,1,999,0,0,1.4,93.91799999999999,-42.7,4.955,5228.1,0
35,3,0,5,0,1,0,0,2,1,140,1,999,0,0,1.4,93.91799999999999,-42.7,4.955,5228.1,0
28,2,0,1,0,1,0,0,2,1,54,1,999,0,0,1.4,93.91799999999999,-42.7,4.955,5228.1,0
28,2,0,1,0,0,0,0,2,1,249,1,999,0,0,1.4,93.91799999999999,-42.7,4.955,5228.1,0
33,3,0,0,0,1,0,0,2,1,102,1,999,0,0,1.4,93.91799999999999,-42.7,4.955,5228.1,0
29,8,0,6,0,0,0,0,2,1,215,3,999,0,0,1.4,93.91799999999999,-42.7,4.955,5228.1,0
54,3,0,2,1,1,0,0,2,1,34,1,999,0,0,1.4,93.91799999999999,-42.7,4.955,5228.1,0
31,3,0,0,1,0,0,0,2,1,161,1,999,0,0,1.4,93.91799999999999,-42.7,4.955,5228.1,0
40,3,0,3,0,1,0,0,2,1,428,2,999,0,0,1.4,93.91799999999999,-42.7,4.955,5228.1,0
34,4,1,4,0,1,0,0,2,1,157,1,999,0,0,1.4,93.91799999999999,-42.7,4.955,5228.1,0
37,4,0,4,0,1,0,0,2,1,242,6,999,0,0,1.4,93.91799999999999,-42.7,4.955,5228.1,0
28,3,1,2,0,0,0,0,2,1,117,1,999,0,0,1.4,93.91799999999999,-42.7,4.955,5228.1,0
45,3,0,3,0,1,0,0,2,1,80,1,999,0,0,1.4,93.91799999999999,-42.7,4.955,5228.1,0
28,3,0,2,0,0,0,0,2,1,36,1,999,0,0,1.4,93.91799999999999,-42.7,4.955,5228.1,0
36,3,0,3,0,0,0,0,2,1,89,7,999,0,0,1.4,93.91799999999999,-42.7,4.955,5228.1,0
26,7,1,1,0,0,0,0,2,1,173,1,999,0,0,1.4,93.91799999999999,-42.7,4.955,5228.1,0
38,3,0,0,0,0,0,0,2,1,150,1,999,0,0,1.4,93.91799999999999,-42.7,4.955,5228.1,0
38,3,0,0,0,0,0,0,2,1,292,1,999,0,0,1.4,93.91799999999999,-42.7,4.955,5228.1,0
44,2,2,5,0,0,0,0,2,1,183,2,999,0,0,1.4,93.91799999999999,-42.7,4.955,5228.1,0
27,7,0,3,1,0,0,0,2,1,200,1,999,0,0,1.4,93.91799999999999,-42.7,4.955,5228.1,0
56,1,2,1,0,0,1,0,2,1,150,1,999,0,0,1.4,93.91799999999999,-42.7,4.955,5228.1,0
52,4,0,4,1,0,0,0,2,1,304,2,999,0,0,1.4,93.91799999999999,-42.7,4.955,5228.1,0
42,7,0,3,1,1,0,0,2,1,163,1,999,0,0,1.4,93.91799999999999,-42.7,4.955,5228.1,0
49,3,0,0,1,0,0,0,2,1,122,1,999,0,0,1.4,93.91799999999999,-42.7,4.955,5228.1,0
36,4,0,1,0,0,0,0,2,1,426,1,999,0,0,1.4,93.91799999999999,-42.7,4.955,5228.1,0
58,6,0,6,0,0,0,0,2,1,55,1,999,0,0,1.4,93.91799999999999,-42.7,4.955,5228.1,0
41,0,0,1,0,0,1,0,2,1,86,1,999,0,0,1.4,93.91799999999999,-42.7,4.955,5228.1,0
43,4,1,4,0,1,1,0,2,1,359,1,999,0,0,1.4,93.91799999999999,-42.7,4.955,5228.1,0
37,2,0,1,0,0,0,0,2,1,305,1,999,0,0,1.4,93.91799999999999,-42.7,4.955,5228.1,0
38,3,0,3,0,2,2,0,2,1,110,2,999,0,0,1.4,93.91799999999999,-42.7,4.955,5228.1,0
55,3,0,0,0,1,0,0,2,1,92,1,999,0,0,1.4,93.91799999999999,-42.7,4.955,5228.1,0
55,3,0,0,0,1,0,0,2,1,86,1,999,0,0,1.4,93.91799999999999,-42.7,4.955,5228.1,0
33,1,0,1,1,1,0,0,2,1,102,1,999,0,0,1.4,93.91799999999999,-42.7,4.955,5228.1,0
53,3,0,3,1,0,0,0,2,1,39,1,999,0,0,1.4,93.91799999999999,-42.7,4.955,5228.1,0
42,2,0,2,0,0,0,0,2,1,340,1,999,0,0,1.4,93.91799999999999,-42.7,4.955,5228.1,0
37,1,2,1,0,0,0,0,2,1,125,3,999,0,0,1.4,93.91799999999999,-42.7,4.955,5228.1,0
41,3,0,5,0,0,0,0,2,1,529,1,999,0,0,1.4,93.91799999999999,-42.7,4.955,5228.1,0
35,3,0,2,0,0,0,0,2,1,196,4,999,0,0,1.4,93.91799999999999,-42.7,4.955,5228.1,0
47,5,0,0,0,0,0,0,2,1,484,1,999,0,0,1.4,93.91799999999999,-42.7,4.955,5228.1,0
32,2,0,6,0,0,0,0,2,1,56,1,999,0,0,1.4,93.91799999999999,-42.7,4.955,5228.1,0
47,3,2,3,0,0,0,0,2,1,245,1,999,0,0,1.4,93.91799999999999,-42.7,4.955,5228.1,0
57,5,2,6,0,0,0,0,2,1,156,2,999,0,0,1.4,93.91799999999999,-42.7,4.955,5228.1,0
57,8,0,4,0,1,1,0,2,1,221,1,999,0,0,1.4,93.91799999999999,-42.7,4.955,5228.1,0
54,5,0,1,0,1,1,0,2,1,1992,2,999,0,0,1.4,93.91799999999999,-42.7,4.955,5228.1,0
41,1,1,4,0,1,0,0,2,1,143,1,999,0,0,1.4,93.91799999999999,-42.7,4.955,5228.1,0
35,2,0,1,0,1,1,0,2,1,157,1,999,0,0,1.4,93.91799999999999,-42.7,4.955,5228.1,0
27,10,1,6,0,1,0,0,2,1,420,2,999,0,0,1.4,93.91799999999999,-42.7,4.955,5228.1,0
40,3,0,3,0,0,1,0,2,1,1135,2,999,0,0,1.4,93.91799999999999,-42.7,4.955,5228.1,1
40,2,0,1,0,0,1,0,2,1,289,2,999,0,0,1.4,93.91799999999999,-42.7,4.955,5228.1,0
53,4,0,4,0,1,0,0,2,1,307,2,999,0,0,1.4,93.91799999999999,-42.7,4.955,5228.1,0
53,1,0,3,0,1,0,0,2,1,723,2,999,0,0,1.4,93.91799999999999,-42.7,4.955,5228.1,0
42,6,0,6,0,0,1,0,2,1,650,2,999,0,0,1.4,93.91799999999999,-42.7,4.955,5228.1,1
43,3,1,0,0,0,0,0,2,2,660,3,999,0,0,1.4,93.91799999999999,-42.7,4.956,5228.1,0
26,3,0,6,0,0,0,0,2,2,63,4,999,0,0,1.4,93.91799999999999,-42.7,4.956,5228.1,0
40,2,2,1,0,0,0,0,2,2,96,7,999,0,0,1.4,93.91799999999999,-42.7,4.956,5228.1,0
39,3,0,5,1,0,0,0,2,2,218,2,999,0,0,1.4,93.91799999999999,-42.7,4.956,5228.1,0
46,0,0,0,0,1,0,0,2,2,220,2,999,0,0,1.4,93.91799999999999,-42.7,4.956,5228.1,0
41,3,0,2,0,0,0,0,2,2,144,5,999,0,0,1.4,93.91799999999999,-42.7,4.956,5228.1,0
36,4,1,1,0,0,0,0,2,2,97,4,999,0,0,1.4,93.91799999999999,-42.7,4.956,5228.1,0
38,3,0,3,1,0,0,0,2,2,32,3,999,0,0,1.4,93.91799999999999,-42.7,4.956,5228.1,0
43,4,1,4,0,0,0,0,2,2,44,2,999,0,0,1.4,93.91799999999999,-42.7,4.956,5228.1,0
50,3,2,3,0,0,0,0,2,2,79,3,999,0,0,1.4,93.91799999999999,-42.7,4.956,5228.1,0
39,3,0,3,1,1,0,0,2,2,306,2,999,0,0,1.4,93.91799999999999,-42.7,4.956,5228.1,0
30,3,1,1,0,0,0,0,2,2,71,1,999,0,0,1.4,93.91799999999999,-42.7,4.956,5228.1,0
47,4,0,4,0,0,0,0,2,2,348,3,999,0,0,1.4,93.91799999999999,-42.7,4.956,5228.1,0
49,4,1,1,0,1,0,0,2,2,144,1,999,0,0,1.4,93.91799999999999,-42.7,4.956,5228.1,0
28,7,1,1,0,1,0,0,2,2,203,1,999,0,0,1.4,93.91799999999999,-42.7,4.956,5228.1,0
31,1,1,1,0,0,0,0,2,2,106,1,999,0,0,1.4,93.91799999999999,-42.7,4.956,5228.1,0
51,1,0,1,1,0,0,0,2,2,372,1,999,0,0,1.4,93.91799999999999,-42.7,4.956,5228.1,0
28,1,0,1,0,0,0,0,2,2,60,2,999,0,0,1.4,93.91799999999999,-42.7,4.956,5228.1,0
28,6,0,6,0,1,0,0,2,2,134,2,999,0,0,1.4,93.91799999999999,-42.7,4.956,5228.1,0
28,2,1,6,0,1,1,0,2,2,108,3,999,0,0,1.4,93.91799999999999,-42.7,4.956,5228.1,0
38,1,2,3,0,1,0,0,2,2,33,2,999,0,0,1.4,93.91799999999999,-42.7,4.956,5228.1,0
30,8,0,6,0,1,1,0,2,2,957,3,999,0,0,1.4,93.91799999999999,-42.7,4.956,5228.1,0
46,1,0,1,0,0,0,0,2,2,83,3,999,0,0,1.4,93.91799999999999,-42.7,4.956,5228.1,0
40,2,2,4,1,0,0,0,2,3,343,2,999,0,0,1.4,93.91799999999999,-42.7,4.966,5228.1,0
51,1,0,1,0,1,0,0,2,3,158,3,999,0,0,1.4,93.91799999999999,-42.7,4.966,5228.1,0
45,6,1,6,0,0,1,0,2,3,269,3,999,0,0,1.4,93.91799999999999,-42.7,4.966,5228.1,0
36,5,0,5,0,0,0,0,2,3,269,2,999,0,0,1.4,93.91799999999999,-42.7,4.966,5228.1,0
46,2,0,1,1,0,0,0,2,3,375,3,999,0,0,1.4,93.91799999999999,-42.7,4.966,5228.1,0
48,10,0,2,0,1,0,0,2,3,202,1,999,0,0,1.4,93.91799999999999,-42.7,4.966,5228.1,0
32,0,0,3,0,0,0,0,2,3,149,1,999,0,0,1.4,93.91799999999999,-42.7,4.966,5228.1,0
30,3,2,0,0,1,1,0,2,3,111,1,999,0,0,1.4,93.91799999999999,-42.7,4.966,5228.1,0
56,6,0,6,0,1,0,0,2,3,188,1,999,0,0,1.4,93.91799999999999,-42.7,4.966,5228.1,0
29,2,1,6,0,1,0,0,2,3,211,1,999,0,0,1.4,93.91799999999999,-42.7,4.966,5228.1,0
43,3,0,3,0,1,0,0,2,3,24,1,999,0,0,1.4,93.91799999999999,-42.7,4.966,5228.1,0
29,4,1,6,0,1,0,0,2,3,109,1,999,0,0,1.4,93.91799999999999,-42.7,4.966,5228.1,0
42,3,0,0,1,1,1,0,2,3,472,1,999,0,0,1.4,93.91799999999999,-42.7,4.966,5228.1,0
39,4,1,4,0,1,0,0,2,3,452,1,999,0,0,1.4,93.91799999999999,-42.7,4.966,5228.1,0
52,5,2,4,0,0,0,0,2,3,269,2,999,0,0,1.4,93.91799999999999,-42.7,4.966,5228.1,0
39,4,1,4,0,0,0,0,2,3,206,1,999,0,0,1.4,93.91799999999999,-42.7,4.966,5228.1,0
40,3,0,3,0,1,0,0,2,3,228,2,999,0,0,1.4,93.91799999999999,-42.7,4.966,5228.1,0
53,3,0,3,0,0,0,0,2,3,183,2,999,0,0,1.4,93.91799999999999,-42.7,4.966,5228.1,0
30,3,1,0,0,0,0,0,2,3,267,1,999,0,0,1.4,93.91799999999999,-42.7,4.966,5228.1,0
36,3,0,3,0,0,0,0,2,3,414,1,999,0,0,1.4,93.91799999999999,-42.7,4.966,5228.1,0
28,3,0,1,0,1,0,0,2,3,60,1,999,0,0,1.4,93.91799999999999,-42.7,4.966,5228.1,0
37,3,0,2,1,1,0,0,2,3,95,1,999,0,0,1.4,93.91799999999999,-42.7,4.966,5228.1,0
38,3,0,2,1,0,0,0,2,3,85,1,999,0,0,1.4,93.91799999999999,-42.7,4.966,5228.1,0
38,3,0,1,0,1,0,0,2,3,125,1,999,0,0,1.4,93.91799999999999,-42.7,4.966,5228.1,0
48,3,0,2,1,0,0,0,2,3,256,3,999,0,0,1.4,93.91799999999999,-42.7,4.966,5228.1,0
45,2,0,1,0,0,0,0,2,3,172,10,999,0,0,1.4,93.91799999999999,-42.7,4.966,5228.1,0
58,4,0,6,0,0,0,0,2,3,84,1,999,0,0,1.4,93.91799999999999,-42.7,4.966,5228.1,0
41,2,0,1,0,0,0,0,2,3,412,1,999,0,0,1.4,93.91799999999999,-42.7,4.966,5228.1,0
35,7,0,3,1,0,0,0,2,3,88,1,999,0,0,1.4,93.91799999999999,-42.7,4.966,5228.1,0
42,3,0,3,0,0,0,0,2,3,130,1,999,0,0,1.4,93.91799999999999,-42.7,4.966,5228.1,0
53,4,2,4,0,0,0,0,2,3,115,4,999,0,0,1.4,93.91799999999999,-42.7,4.966,5228.1,0
38,4,1,6,1,1,1,0,2,3,168,1,999,0,0,1.4,93.91799999999999,-42.7,4.966,5228.1,0
55,2,0,3,1,1,0,0,2,3,197,1,999,0,0,1.4,93.91799999999999,-42.7,4.966,5228.1,0
54,2,2,5,1,0,0,0,2,3,154,1,999,0,0,1.4,93.91799999999999,-42.7,4.966,5228.1,0
50,3,0,3,1,2,2,0,2,3,90,1,999,0,0,1.4,93.91799999999999,-42.7,4.966,5228.1,0
57,0,2,2,0,1,0,0,2,3,51,1,999,0,0,1.4,93.91799999999999,-42.7,4.966,5228.1,0
39,2,1,1,0,0,0,0,2,3,89,1,999,0,0,1.4,93.91799999999999,-42.7,4.966,5228.1,0
39,2,1,1,0,0,0,0,2,3,108,1,999,0,0,1.4,93.91799999999999,-42.7,4.966,5228.1,0
39,2,1,1,0,0,0,0,2,3,97,1,999,0,0,1.4,93.91799999999999,-42.7,4.966,5228.1,0
43,6,0,6,0,0,1,0,2,3,203,1,999,0,0,1.4,93.91799999999999,-42.7,4.966,5228.1,0
35,2,2,6,1,0,0,0,2,3,203,1,999,0,0,1.4,93.91799999999999,-42.7,4.966,5228.1,0
36,5,0,5,0,0,0,0,2,3,88,1,999,0,0,1.4,93.91799999999999,-42.7,4.966,5228.1,0
36,5,0,5,0,0,0,0,2,3,88,1,999,0,0,1.4,93.91799999999999,-42.7,4.966,5228.1,0
29,2,1,6,0,0,0,0,2,3,42,1,999,0,0,1.4,93.91799999999999,-42.7,4.966,5228.1,0
37,4,0,3,0,1,0,0,2,3,991,1,999,0,0,1.4,93.91799999999999,-42.7,4.966,5228.1,0
34,2,2,6,0,0,0,0,2,3,676,1,999,0,0,1.4,93.91799999999999,-42.7,4.966,5228.1,1
34,6,0,6,0,1,0,0,2,3,652,1,999,0,0,1.4,93.91799999999999,-42.7,4.966,5228.1,0
29,3,2,1,0,1,0,0,2,3,178,1,999,0,0,1.4,93.91799999999999,-42.7,4.966,5228.1,0
52,0,1,0,0,1,0,0,2,3,306,4,999,0,0,1.4,93.91799999999999,-42.7,4.966,5228.1,0
24,2,1,1,0,1,1,0,2,3,354,1,999,0,0,1.4,93.91799999999999,-42.7,4.966,5228.1,0
27,1,0,3,0,0,0,0,2,3,100,3,999,0,0,1.4,93.91799999999999,-42.7,4.966,5228.1,0
30,4,0,4,0,1,0,0,2,3,501,2,999,0,0,1.4,93.91799999999999,-42.7,4.966,5228.1,0
34,3,0,2,0,1,0,0,2,3,93,1,999,0,0,1.4,93.91799999999999,-42.7,4.966,5228.1,0
41,1,1,1,1,0,1,0,2,3,504,1,999,0,0,1.4,93.91799999999999,-42.7,4.966,5228.1,0
57,0,0,0,0,1,0,0,2,3,381,3,999,0,0,1.4,93.91799999999999,-42.7,4.966,5228.1,0
32,1,0,1,0,1,0,0,2,3,251,2,999,0,0,1.4,93.91799999999999,-42.7,4.966,5228.1,0
37,4,0,3,0,0,0,0,2,3,515,2,999,0,0,1.4,93.91799999999999,-42.7,4.966,5228.1,0
38,3,0,2,0,1,0,0,2,3,389,2,999,0,0,1.4,93.91799999999999,-42.7,4.966,5228.1,0
50,10,0,4,0,1,0,0,2,3,155,2,999,0,0,1.4,93.91799999999999,-42.7,4.966,5228.1,0
28,6,1,5,0,0,0,0,2,3,135,2,999,0,0,1.4,93.91799999999999,-42.7,4.966,5228.1,0
39,3,0,3,1,0,1,0,2,3,74,5,999,0,0,1.4,93.91799999999999,-42.7,4.966,5228.1,0
34,3,0,3,0,1,0,0,2,3,225,2,999,0,0,1.4,93.91799999999999,-42.7,4.966,5228.1,0
30,1,0,3,0,0,1,0,2,3,172,2,999,0,0,1.4,93.91799999999999,-42.7,4.966,5228.1,0
25,1,1,1,0,1,0,0,2,3,202,2,999,0,0,1.4,93.91799999999999,-42.7,4.966,5228.1,0
43,3,0,0,0,1,0,0,2,3,155,3,999,0,0,1.4,93.91799999999999,-42.7,4.966,5228.1,0
26,4,0,4,0,1,0,0,2,3,277,2,999,0,0,1.4,93.91799999999999,-42.7,4.966,5228.1,0
46,3,0,3,1,0,0,0,2,3,746,4,999,0,0,1.4,93.91799999999999,-42.7,4.966,5228.1,0
29,10,1,6,0,1,0,0,2,3,167,11,999,0,0,1.4,93.91799999999999,-42.7,4.966,5228.1,0
23,4,1,4,0,1,0,0,2,3,194,2,999,0,0,1.4,93.91799999999999,-42.7,4.966,5228.1,0
55,3,0,0,1,0,0,0,2,3,385,6,999,0,0,1.4,93.91799999999999,-42.7,4.966,5228.1,0
36,6,0,2,1,1,0,0,2,4,124,2,999,0,0,1.4,93.91799999999999,-42.7,4.959,5228.1,0
46,8,0,1,1,1,0,0,2,4,121,1,999,0,0,1.4,93.91799999999999,-42.7,4.959,5228.1,0
32,4,1,4,0,0,0,0,2,4,566,3,999,0,0,1.4,93.91799999999999,-42.7,4.959,5228.1,0
46,3,0,5,0,1,0,0,2,4,257,1,999,0,0,1.4,93.91799999999999,-42.7,4.959,5228.1,0
31,4,0,1,0,1,0,0,2,4,111,1,999,0,0,1.4,93.91799999999999,-42.7,4.959,5228.1,0
24,3,1,3,1,0,0,0,2,4,270,1,999,0,0,1.4,93.91799999999999,-42.7,4.959,5228.1,0
37,2,1,6,0,0,0,0,2,4,43,11,999,0,0,1.4,93.91799999999999,-42.7,4.959,5228.1,0
27,1,1,1,0,1,0,0,2,4,433,1,999,0,0,1.4,93.91799999999999,-42.7,4.959,5228.1,0
56,8,0,3,1,0,0,0,2,4,523,1,999,0,0,1.4,93.91799999999999,-42.7,4.959,5228.1,0
55,4,0,6,0,1,0,0,2,4,49,1,999,0,0,1.4,93.91799999999999,-42.7,4.959,5228.1,0
32,3,0,2,1,0,1,0,2,4,191,2,999,0,0,1.4,93.91799999999999,-42.7,4.959,5228.1,0
26,2,1,1,0,0,1,0,2,4,634,1,999,0,0,1.4,93.91799999999999,-42.7,4.959,5228.1,0
45,6,0,6,1,0,1,0,2,4,355,1,999,0,0,1.4,93.91799999999999,-42.7,4.959,5228.1,0
45,6,0,6,1,0,1,0,2,4,31,1,999,0,0,1.4,93.91799999999999,-42.7,4.959,5228.1,0
29,3,1,1,0,1,0,0,2,4,52,4,999,0,0,1.4,93.91799999999999,-42.7,4.959,5228.1,0
46,1,0,1,0,1,0,0,2,4,64,1,999,0,0,1.4,93.91799999999999,-42.7,4.959,5228.1,0
32,4,2,4,0,1,1,0,2,4,99,1,999,0,0,1.4,93.91799999999999,-42.7,4.959,5228.1,0
32,3,0,2,0,1,0,0,2,4,133,1,999,0,0,1.4,93.91799999999999,-42.7,4.959,5228.1,0
43,6,0,1,0,0,1,0,2,4,169,1,999,0,0,1.4,93.91799999999999,-42.7,4.959,5228.1,0
32,0,0,2,0,0,0,0,2,4,68,1,999,0,0,1.4,93.91799999999999,-42.7,4.959,5228.1,0
30,2,1,1,0,0,0,0,2,4,30,2,999,0,0,1.4,93.91799999999999,-42.7,4.959,5228.1,0
39,2,0,1,0,0,0,0,2,4,246,1,999,0,0,1.4,93.91799999999999,-42.7,4.959,5228.1,0
39,2,0,1,0,1,0,0,2,4,219,1,999,0,0,1.4,93.91799999999999,-42.7,4.959,5228.1,0
32,3,1,1,0,0,0,0,2,4,165,2,999,0,0,1.4,93.91799999999999,-42.7,4.959,5228.1,0
43,4,0,6,0,1,0,0,2,4,105,3,999,0,0,1.4,93.91799999999999,-42.7,4.959,5228.1,0
40,3,1,1,0,0,0,0,2,4,217,1,999,0,0,1.4,93.91799999999999,-42.7,4.959,5228.1,0
31,7,1,4,0,0,0,0,2,4,538,1,999,0,0,1.4,93.91799999999999,-42.7,4.959,5228.1,0
36,10,0,6,0,0,0,0,2,4,164,2,999,0,0,1.4,93.91799999999999,-42.7,4.959,5228.1,0
50,3,0,0,1,0,1,0,2,4,5,1,999,0,0,1.4,93.91799999999999,-42.7,4.959,5228.1,0
28,2,1,6,0,0,0,0,2,4,46,3,999,0,0,1.4,93.91799999999999,-42.7,4.959,5228.1,0
31,2,1,6,0,1,0,0,2,4,64,1,999,0,0,1.4,93.91799999999999,-42.7,4.959,5228.1,0
30,2,1,1,0,1,0,0,2,4,105,1,999,0,0,1.4,93.91799999999999,-42.7,4.959,5228.1,0
30,2,1,1,0,1,0,0,2,4,253,1,999,0,0,1.4,93.91799999999999,-42.7,4.959,5228.1,0
27,1,0,1,1,0,0,0,2,4,584,1,999,0,0,1.4,93.91799999999999,-42.7,4.959,5228.1,1
35,3,0,1,0,0,0,0,2,4,260,3,999,0,0,1.4,93.91799999999999,-42.7,4.959,5228.1,0
